"e","<!DOCTYPE html>
<html lang=""en"">
<head>
    <meta charset=""UTF-8"">
    <title>$Title$</title>
</head>
<body>
$END$
</body>
</html>","","0","1631491666129","index.html"
"e","","$Title$","78","1631491666409","index.html"
"e","","$END$","102","1631491666409","index.html"
"e","Title","","78","1631491666475","index.html"
"a","Paste",,,"1631491683032","index.html"
"p","<html>
    <head>
        <title>Início</title>
        <meta charset=""UTF-8"">
        <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">
    </head>
    <body>
        <h1> Início</h1>
    </body>
</html>
",,"123","1631491683184","index.html"
"e",""," lang=""en"">
<head>
    <meta charset=""UTF-8"">
    <title>Title</title>
","21","1631491683235","index.html"
"e",">
    <head>
        <title>Início</title>
        <meta charset=""UTF-8"">
        <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">
    ","","21","1631491683236","index.html"
"e","    ","","186","1631491683235","index.html"
"e","","
","197","1631491683236","index.html"
"e","        <h1> Início</h1>
    ","","197","1631491683237","index.html"
"e","
","","241","1631491683235","index.html"
"e","","    ","23","1631491683334","index.html"
"e","","    ","30","1631491683369","index.html"
"e","","    ","56","1631491683404","index.html"
"e","","    ","83","1631491683433","index.html"
"e","","    ","158","1631491683470","index.html"
"e","","    ","166","1631491683529","index.html"
"e","","        ","173","1631491683592","index.html"
"e","","    ","190","1631491684207","index.html"
"e"," ","","21","1631491767254","index.html"
"k"," ",,"22","1631491767255","index.html"
"a","Paste",,,"1631491767996","index.html"
"p","xmlns:th=""http://www.thymeleaf.org""
",,"22","1631491767999","index.html"
"e","xmlns:th=""http://www.thymeleaf.org""
","","22","1631491768033","index.html"
"a","Backspace",,,"1631491771627","index.html"
"e","","
","57","1631491771663","index.html"
"a","Right",,,"1631491786135","index.html"
"e"," ","","212","1631491786547","index.html"
"k"," ",,"213","1631491786548","index.html"
"e","t","","213","1631491786980","index.html"
"k","t",,"214","1631491786996","index.html"
"e","h","","214","1631491787118","index.html"
"k","h",,"215","1631491787128","index.html"
"e",":","","215","1631491787760","index.html"
"k",":",,"216","1631491787767","index.html"
"e","t","","216","1631491788124","index.html"
"k","t",,"217","1631491788125","index.html"
"e","e","","217","1631491788227","index.html"
"k","e",,"218","1631491788228","index.html"
"e","x","","218","1631491788552","index.html"
"k","x",,"219","1631491788554","index.html"
"e","t","","219","1631491789355","index.html"
"k","t",,"220","1631491789356","index.html"
"e","=","","220","1631491790963","index.html"
"e","""""","","221","1631491791007","index.html"
"k","=",,"222","1631491791008","index.html"
"e","'","","222","1631491793439","index.html"
"k","'",,"223","1631491793442","index.html"
"a","Backspace",,,"1631491795121","index.html"
"e","","'","222","1631491795155","index.html"
"e","H","","222","1631491796817","index.html"
"k","H",,"223","1631491796818","index.html"
"e","e","","223","1631491796939","index.html"
"k","e",,"224","1631491796940","index.html"
"e","l","","224","1631491797237","index.html"
"k","l",,"225","1631491797238","index.html"
"e","l","","225","1631491797385","index.html"
"k","l",,"226","1631491797385","index.html"
"e","o","","226","1631491797703","index.html"
"k","o",,"227","1631491797704","index.html"
"a","Left",,,"1631491803395","index.html"
"a","Backspace",,,"1631491804532","index.html"
"e","","o","235","1631491804574","index.html"
"a","Backspace",,,"1631491804714","index.html"
"e","","i","234","1631491804758","index.html"
"a","Backspace",,,"1631491804871","index.html"
"e","","c","233","1631491804894","index.html"
"a","Backspace",,,"1631491805029","index.html"
"e","","í","232","1631491805054","index.html"
"a","Backspace",,,"1631491805187","index.html"
"e","","n","231","1631491805214","index.html"
"a","Backspace",,,"1631491805366","index.html"
"e","","I","230","1631491805389","index.html"
"a","Backspace",,,"1631491805781","index.html"
"e",""," ","229","1631491805912","index.html"
"a","Undo Backspace",,,"1631491813069","index.html"
"a","Undo Backspace",,,"1631491813474","index.html"
"e"," ","","229","1631491813610","index.html"
"e","I","","230","1631491813696","index.html"
"e","n","","231","1631491813745","index.html"
"e","í","","232","1631491813778","index.html"
"e","c","","233","1631491813900","index.html"
"e","i","","234","1631491813970","index.html"
"e","o","","235","1631491814161","index.html"
"a","Enter",,,"1631491818576","index.html"
"e","
","","242","1631491818618","index.html"
"e","p","","242","1631491819458","index.html"
"k","p",,"243","1631491819459","index.html"
"a","Expand Live Template by Tab",,,"1631491819844","index.html"
"e","","p","242","1631491819885","index.html"
"e","<p></p>","","242","1631491819926","index.html"
"a","Left",,,"1631491821177","index.html"
"e","t","","244","1631491822091","index.html"
"k","t",,"245","1631491822092","index.html"
"e","t","","249","1631491822128","index.html"
"e","h","","245","1631491822241","index.html"
"k","h",,"246","1631491822243","index.html"
"e","h","","251","1631491822279","index.html"
"e",":","","246","1631491823139","index.html"
"k",":",,"247","1631491823141","index.html"
"e",":","","253","1631491823177","index.html"
"a","Left",,,"1631491825024","index.html"
"a","Left",,,"1631491825213","index.html"
"a","Left",,,"1631491825404","index.html"
"e"," ","","244","1631491825863","index.html"
"k"," ",,"245","1631491825871","index.html"
"e","t","","248","1631491827973","index.html"
"k","t",,"249","1631491827982","index.html"
"e","e","","249","1631491828115","index.html"
"k","e",,"250","1631491828117","index.html"
"e","x","","250","1631491828426","index.html"
"k","x",,"251","1631491828427","index.html"
"e","t","","251","1631491828685","index.html"
"k","t",,"252","1631491828687","index.html"
"e","=","","252","1631491829813","index.html"
"e","""""","","253","1631491829857","index.html"
"k","=",,"254","1631491829859","index.html"
"k","""",,"255","1631491830208","index.html"
"a","Left",,,"1631491831312","index.html"
"e","H","","254","1631491832190","index.html"
"k","H",,"255","1631491832191","index.html"
"e","e","","255","1631491832332","index.html"
"k","e",,"256","1631491832333","index.html"
"e","l","","256","1631491832761","index.html"
"k","l",,"257","1631491832762","index.html"
"e","l","","257","1631491832931","index.html"
"k","l",,"258","1631491832932","index.html"
"e","o","","258","1631491833066","index.html"
"k","o",,"259","1631491833067","index.html"
"a","Up",,,"1631491834565","index.html"
"a","Right",,,"1631491834917","index.html"
"a","Right",,,"1631491835100","index.html"
"a","Backspace",,,"1631491835951","index.html"
"e","","""","227","1631491835992","index.html"
"a","Backspace",,,"1631491836469","index.html"
"e","","o","226","1631491836514","index.html"
"a","Backspace",,,"1631491836523","index.html"
"e","","l","225","1631491836550","index.html"
"a","Backspace",,,"1631491836558","index.html"
"e","","l","224","1631491836587","index.html"
"a","Backspace",,,"1631491836597","index.html"
"e","","e","223","1631491836630","index.html"
"a","Backspace",,,"1631491836634","index.html"
"e","","H","222","1631491836727","index.html"
"a","Backspace",,,"1631491836741","index.html"
"e","","""","221","1631491836771","index.html"
"a","Backspace",,,"1631491836773","index.html"
"e","","=","220","1631491836810","index.html"
"a","Backspace",,,"1631491836812","index.html"
"e","","t","219","1631491836843","index.html"
"a","Backspace",,,"1631491836858","index.html"
"e","","x","218","1631491836890","index.html"
"a","Backspace",,,"1631491836893","index.html"
"e","","e","217","1631491836922","index.html"
"a","Backspace",,,"1631491836941","index.html"
"e","","t","216","1631491836977","index.html"
"a","Backspace",,,"1631491837640","index.html"
"e","",":","215","1631491837685","index.html"
"a","Backspace",,,"1631491837972","index.html"
"e","","h","214","1631491838023","index.html"
"a","Backspace",,,"1631491838184","index.html"
"e","","t","213","1631491838214","index.html"
"a","Backspace",,,"1631491838572","index.html"
"e",""," ","212","1631491838661","index.html"
"a","Add th:text to custom html attributes",,,"1631491850307","index.html"
"a","Backspace",,,"1631491855642","index.html"
"e","",":","250","1631491855695","index.html"
"a","Backspace",,,"1631491855815","index.html"
"e","","h","249","1631491855858","index.html"
"a","Backspace",,,"1631491855973","index.html"
"e","","t","248","1631491855996","index.html"
"a","Reload From Disk",,,"1631491861036","index.html"
"a","EditorChange",,,"1631491935525","index.html"
"a","Enter",,,"1631492346062","index.html"
"e","
","","250","1631492346099","index.html"
"e","p","","250","1631492347474","index.html"
"k","p",,"251","1631492347477","index.html"
"a","Expand Live Template by Tab",,,"1631492347898","index.html"
"e","","p","250","1631492347937","index.html"
"e","<p></p>","","250","1631492347977","index.html"
"a","Left",,,"1631492350379","index.html"
"e","t","","252","1631492351799","index.html"
"k","t",,"253","1631492351800","index.html"
"e","t","","257","1631492351983","index.html"
"e","h","","253","1631492352124","index.html"
"k","h",,"254","1631492352125","index.html"
"e","h","","259","1631492352160","index.html"
"a","Left",,,"1631492353682","index.html"
"a","Left",,,"1631492353684","index.html"
"e"," ","","252","1631492354501","index.html"
"k"," ",,"253","1631492354502","index.html"
"a","Undo Typing",,,"1631492356532","index.html"
"e",""," ","252","1631492356574","index.html"
"a","Undo Typing",,,"1631492356984","index.html"
"a","Undo Typing",,,"1631492357391","index.html"
"e","","h","259","1631492357425","index.html"
"e","","h","253","1631492357462","index.html"
"e","","t","257","1631492357516","index.html"
"e","","t","252","1631492357578","index.html"
"e"," ","","252","1631492358554","index.html"
"k"," ",,"253","1631492358555","index.html"
"e","t","","253","1631492359350","index.html"
"k","t",,"254","1631492359356","index.html"
"e","h","","254","1631492359487","index.html"
"k","h",,"255","1631492359496","index.html"
"e",":","","255","1631492360411","index.html"
"k",":",,"256","1631492360418","index.html"
"e","t","","256","1631492361660","index.html"
"k","t",,"257","1631492361666","index.html"
"e","e","","257","1631492362247","index.html"
"k","e",,"258","1631492362258","index.html"
"e","x","","258","1631492362514","index.html"
"k","x",,"259","1631492362519","index.html"
"e","t","","259","1631492363582","index.html"
"k","t",,"260","1631492363592","index.html"
"e","=","","260","1631492364984","index.html"
"e","""""","","261","1631492365013","index.html"
"k","=",,"262","1631492365014","index.html"
"a","Right",,,"1631492367136","index.html"
"a","Backspace",,,"1631492367558","index.html"
"e","","""","262","1631492367596","index.html"
"a","Backspace",,,"1631492367945","index.html"
"e","","""","261","1631492368020","index.html"
"e","'","","261","1631492368343","index.html"
"e","'","","262","1631492368374","index.html"
"k","'",,"262","1631492368374","index.html"
"e","$","","262","1631492372651","index.html"
"k","$",,"263","1631492372653","index.html"
"e","{","","263","1631492375132","index.html"
"e","}","","264","1631492375176","index.html"
"k","{",,"264","1631492375176","index.html"
"e","m","","264","1631492375719","index.html"
"k","m",,"265","1631492375719","index.html"
"e","e","","265","1631492375860","index.html"
"k","e",,"266","1631492375861","index.html"
"e","n","","266","1631492376010","index.html"
"k","n",,"267","1631492376011","index.html"
"e","s","","267","1631492377433","index.html"
"k","s",,"268","1631492377440","index.html"
"e","a","","268","1631492377537","index.html"
"k","a",,"269","1631492377547","index.html"
"e","e","","269","1631492379474","index.html"
"k","e",,"270","1631492379476","index.html"
"e","g","","270","1631492379519","index.html"
"k","g",,"271","1631492379521","index.html"
"e","m","","271","1631492379556","index.html"
"k","m",,"272","1631492379558","index.html"
"a","Right",,,"1631492379593","index.html"
"a","Backspace",,,"1631492380687","index.html"
"e","","}","272","1631492380713","index.html"
"a","Backspace",,,"1631492380908","index.html"
"e","","m","271","1631492380933","index.html"
"a","Backspace",,,"1631492381147","index.html"
"e","","g","270","1631492381185","index.html"
"a","Backspace",,,"1631492381348","index.html"
"e","","e","269","1631492381499","index.html"
"e","g","","269","1631492382865","index.html"
"k","g",,"270","1631492382867","index.html"
"e","e","","270","1631492382967","index.html"
"k","e",,"271","1631492382968","index.html"
"e","m","","271","1631492383081","index.html"
"k","m",,"272","1631492383081","index.html"
"e","}","","272","1631492384913","index.html"
"k","}",,"273","1631492384914","index.html"
"a","Right",,,"1631492385773","index.html"
"a","Right",,,"1631492385983","index.html"
"a","Right",,,"1631492386168","index.html"
"a","Right",,,"1631492387525","index.html"
"a","Right",,,"1631492387738","index.html"
